latitude,longitude,elevation,time
45.665112,13.889538,405.5,2025-04-11 16:49:26+00:00
45.665079,13.889592,405.6,2025-04-11 16:49:27+00:00
45.66505,13.889643,405.7,2025-04-11 16:49:28+00:00
45.665013,13.88969,405.7,2025-04-11 16:49:29+00:00
45.664987,13.889742,405.8,2025-04-11 16:49:30+00:00
45.664959,13.889799,405.8,2025-04-11 16:49:31+00:00
45.664927,13.889853,405.9,2025-04-11 16:49:32+00:00
45.664894,13.889904,405.9,2025-04-11 16:49:33+00:00
45.664872,13.889951,405.9,2025-04-11 16:49:34+00:00
45.664834,13.889999,406.0,2025-04-11 16:49:35+00:00
45.6648,13.890048,406.0,2025-04-11 16:49:36+00:00
45.664766,13.890094,406.0,2025-04-11 16:49:37+00:00
45.664733,13.890135,406.0,2025-04-11 16:49:38+00:00
45.6647,13.890173,406.1,2025-04-11 16:49:39+00:00
45.664673,13.890215,406.1,2025-04-11 16:49:40+00:00
45.664646,13.890256,406.1,2025-04-11 16:49:41+00:00
45.664617,13.890297,406.1,2025-04-11 16:49:42+00:00
45.664581,13.89033,406.1,2025-04-11 16:49:43+00:00
45.664551,13.890366,406.1,2025-04-11 16:49:44+00:00
45.664505,13.890399,406.1,2025-04-11 16:49:45+00:00
45.664466,13.890429,406.1,2025-04-11 16:49:46+00:00
45.664426,13.890458,406.2,2025-04-11 16:49:47+00:00
45.664386,13.890475,406.2,2025-04-11 16:49:48+00:00
45.664343,13.890508,406.2,2025-04-11 16:49:49+00:00
45.664297,13.890525,406.2,2025-04-11 16:49:50+00:00
45.66424,13.890541,406.2,2025-04-11 16:49:51+00:00
45.664188,13.890556,406.2,2025-04-11 16:49:52+00:00
45.664147,13.890581,406.3,2025-04-11 16:49:53+00:00
45.664098,13.890599,406.3,2025-04-11 16:49:54+00:00
45.664058,13.890613,406.4,2025-04-11 16:49:55+00:00
45.66402,13.890634,406.4,2025-04-11 16:49:56+00:00
45.663987,13.890654,406.4,2025-04-11 16:49:57+00:00
45.663946,13.890668,406.5,2025-04-11 16:49:58+00:00
45.663909,13.890684,406.5,2025-04-11 16:49:59+00:00
45.663875,13.890701,406.5,2025-04-11 16:50:00+00:00
45.663836,13.890714,406.5,2025-04-11 16:50:01+00:00
45.663797,13.890733,406.6,2025-04-11 16:50:02+00:00
45.663755,13.890753,406.6,2025-04-11 16:50:03+00:00
45.663713,13.890766,406.6,2025-04-11 16:50:04+00:00
45.663683,13.890789,406.6,2025-04-11 16:50:05+00:00
45.663638,13.890808,406.6,2025-04-11 16:50:06+00:00
45.663594,13.890837,406.6,2025-04-11 16:50:07+00:00
45.66356,13.890865,406.5,2025-04-11 16:50:08+00:00
45.663524,13.89089,406.5,2025-04-11 16:50:09+00:00
45.663487,13.890911,406.5,2025-04-11 16:50:10+00:00
45.663449,13.890931,406.5,2025-04-11 16:50:11+00:00
45.663408,13.890954,406.5,2025-04-11 16:50:12+00:00
45.663367,13.890981,406.4,2025-04-11 16:50:13+00:00
45.663329,13.891001,406.4,2025-04-11 16:50:14+00:00
45.663287,13.891013,406.4,2025-04-11 16:50:15+00:00
45.663245,13.891036,406.4,2025-04-11 16:50:16+00:00
45.663202,13.891041,406.4,2025-04-11 16:50:17+00:00
45.663167,13.89104,406.4,2025-04-11 16:50:18+00:00
45.663114,13.891041,406.4,2025-04-11 16:50:19+00:00
45.663068,13.891031,406.4,2025-04-11 16:50:20+00:00
45.663024,13.891032,406.5,2025-04-11 16:50:21+00:00
45.662984,13.891034,406.5,2025-04-11 16:50:22+00:00
45.662944,13.891036,406.5,2025-04-11 16:50:23+00:00
45.662902,13.891026,406.5,2025-04-11 16:50:24+00:00
45.662856,13.891004,406.6,2025-04-11 16:50:25+00:00
45.662819,13.890993,406.6,2025-04-11 16:50:26+00:00
45.662781,13.890978,406.6,2025-04-11 16:50:27+00:00
45.662744,13.890963,406.6,2025-04-11 16:50:28+00:00
45.662708,13.890938,406.7,2025-04-11 16:50:29+00:00
45.662665,13.890897,406.7,2025-04-11 16:50:30+00:00
45.662627,13.890867,406.8,2025-04-11 16:50:31+00:00
45.662599,13.890841,406.8,2025-04-11 16:50:32+00:00
45.662563,13.890813,406.9,2025-04-11 16:50:33+00:00
45.662533,13.890796,406.9,2025-04-11 16:50:34+00:00
45.662505,13.89077,407.0,2025-04-11 16:50:35+00:00
45.662474,13.890755,407.1,2025-04-11 16:50:36+00:00
45.662447,13.890728,407.1,2025-04-11 16:50:37+00:00
45.66242,13.890698,407.2,2025-04-11 16:50:38+00:00
45.662394,13.890678,407.3,2025-04-11 16:50:39+00:00
45.662355,13.890656,407.4,2025-04-11 16:50:40+00:00
45.662313,13.890644,407.5,2025-04-11 16:50:41+00:00
45.66228,13.89062,407.6,2025-04-11 16:50:42+00:00
45.662247,13.890593,407.7,2025-04-11 16:50:43+00:00
45.662218,13.890562,407.8,2025-04-11 16:50:44+00:00
45.662191,13.89054,407.9,2025-04-11 16:50:45+00:00
45.662162,13.890508,407.9,2025-04-11 16:50:46+00:00
45.662129,13.89048,408.0,2025-04-11 16:50:47+00:00
45.662093,13.890458,408.1,2025-04-11 16:50:48+00:00
45.662067,13.890438,408.1,2025-04-11 16:50:49+00:00
45.662042,13.890412,408.2,2025-04-11 16:50:50+00:00
45.66201,13.890377,408.2,2025-04-11 16:50:51+00:00
45.661982,13.890346,408.3,2025-04-11 16:50:52+00:00
45.661951,13.890318,408.3,2025-04-11 16:50:53+00:00
45.661921,13.890293,408.4,2025-04-11 16:50:54+00:00
45.661884,13.89026,408.5,2025-04-11 16:50:55+00:00
45.661861,13.890233,408.5,2025-04-11 16:50:56+00:00
45.661829,13.890207,408.6,2025-04-11 16:50:57+00:00
45.661817,13.890194,408.6,2025-04-11 16:50:58+00:00
45.661785,13.890161,408.7,2025-04-11 16:50:59+00:00
45.661771,13.89015,408.7,2025-04-11 16:51:00+00:00
45.661742,13.890121,408.8,2025-04-11 16:51:01+00:00
45.661718,13.890096,408.8,2025-04-11 16:51:02+00:00
45.661692,13.890074,408.8,2025-04-11 16:51:03+00:00
45.661663,13.890048,408.9,2025-04-11 16:51:04+00:00
45.661652,13.890037,408.9,2025-04-11 16:51:05+00:00
45.661614,13.890012,409.0,2025-04-11 16:51:06+00:00
45.6616,13.890002,409.0,2025-04-11 16:51:07+00:00
45.661596,13.890001,409.0,2025-04-11 16:51:08+00:00
45.661588,13.889995,409.0,2025-04-11 16:51:09+00:00
45.661569,13.889978,409.1,2025-04-11 16:51:10+00:00
45.661546,13.889964,409.1,2025-04-11 16:51:11+00:00
45.661535,13.889955,409.1,2025-04-11 16:51:12+00:00
45.661511,13.889938,409.2,2025-04-11 16:51:13+00:00
45.661483,13.889923,409.2,2025-04-11 16:51:14+00:00
45.661451,13.889899,409.3,2025-04-11 16:51:15+00:00
45.661419,13.889871,409.3,2025-04-11 16:51:16+00:00
45.661384,13.889853,409.4,2025-04-11 16:51:17+00:00
45.661353,13.889839,409.4,2025-04-11 16:51:18+00:00
45.661327,13.889826,409.4,2025-04-11 16:51:19+00:00
45.661287,13.889804,409.5,2025-04-11 16:51:20+00:00
45.661252,13.889779,409.5,2025-04-11 16:51:21+00:00
45.661214,13.889758,409.5,2025-04-11 16:51:22+00:00
45.661178,13.88973,409.5,2025-04-11 16:51:23+00:00
45.661143,13.889709,409.5,2025-04-11 16:51:24+00:00
45.661106,13.889688,409.5,2025-04-11 16:51:25+00:00
45.661069,13.889672,409.5,2025-04-11 16:51:26+00:00
45.66103,13.88965,409.5,2025-04-11 16:51:27+00:00
45.660989,13.88963,409.5,2025-04-11 16:51:28+00:00
45.660952,13.889606,409.5,2025-04-11 16:51:29+00:00
45.660916,13.889596,409.5,2025-04-11 16:51:30+00:00
45.660882,13.88957,409.5,2025-04-11 16:51:31+00:00
45.660871,13.88956,409.5,2025-04-11 16:51:32+00:00
45.660844,13.889543,409.5,2025-04-11 16:51:33+00:00
45.660807,13.889533,409.5,2025-04-11 16:51:34+00:00
45.660793,13.889533,409.5,2025-04-11 16:51:35+00:00
45.660752,13.889531,409.6,2025-04-11 16:51:36+00:00
45.660736,13.88953,409.6,2025-04-11 16:51:37+00:00
45.660688,13.889535,409.6,2025-04-11 16:51:38+00:00
45.660652,13.889539,409.6,2025-04-11 16:51:39+00:00
45.660617,13.88954,409.6,2025-04-11 16:51:40+00:00
45.660588,13.889549,409.7,2025-04-11 16:51:41+00:00
45.660553,13.889557,409.7,2025-04-11 16:51:42+00:00
45.660519,13.889567,409.7,2025-04-11 16:51:43+00:00
45.660487,13.889585,409.8,2025-04-11 16:51:44+00:00
45.660454,13.889595,409.8,2025-04-11 16:51:45+00:00
45.66042,13.889608,409.9,2025-04-11 16:51:46+00:00
45.660388,13.889628,409.9,2025-04-11 16:51:47+00:00
45.660349,13.889645,410.0,2025-04-11 16:51:48+00:00
45.660332,13.889644,410.0,2025-04-11 16:51:49+00:00
45.660291,13.889657,410.1,2025-04-11 16:51:50+00:00
45.660263,13.889665,410.1,2025-04-11 16:51:51+00:00
45.660255,13.889668,410.1,2025-04-11 16:51:52+00:00
45.660223,13.889679,410.2,2025-04-11 16:51:53+00:00
45.660213,13.889688,410.2,2025-04-11 16:51:54+00:00
45.660182,13.889711,410.2,2025-04-11 16:51:55+00:00
45.660154,13.889737,410.3,2025-04-11 16:51:56+00:00
45.660124,13.889761,410.3,2025-04-11 16:51:57+00:00
45.660099,13.889795,410.4,2025-04-11 16:51:58+00:00
45.660068,13.889822,410.5,2025-04-11 16:51:59+00:00
45.660033,13.88986,410.6,2025-04-11 16:52:00+00:00
45.660001,13.889895,410.6,2025-04-11 16:52:01+00:00
45.659971,13.889927,410.7,2025-04-11 16:52:02+00:00
45.65994,13.889966,410.8,2025-04-11 16:52:03+00:00
45.659915,13.889999,410.9,2025-04-11 16:52:04+00:00
45.659889,13.890031,411.0,2025-04-11 16:52:05+00:00
45.659861,13.890063,411.1,2025-04-11 16:52:06+00:00
45.659835,13.890094,411.2,2025-04-11 16:52:07+00:00
45.659818,13.890127,411.3,2025-04-11 16:52:08+00:00
45.659791,13.890163,411.4,2025-04-11 16:52:09+00:00
45.659773,13.890197,411.5,2025-04-11 16:52:10+00:00
45.659737,13.890222,411.6,2025-04-11 16:52:11+00:00
45.659707,13.890254,411.7,2025-04-11 16:52:12+00:00
45.659679,13.890292,411.8,2025-04-11 16:52:13+00:00
45.659648,13.890324,411.8,2025-04-11 16:52:14+00:00
45.659621,13.890357,411.9,2025-04-11 16:52:15+00:00
45.65959,13.890396,412.0,2025-04-11 16:52:16+00:00
45.659566,13.890426,412.0,2025-04-11 16:52:17+00:00
45.659542,13.890453,412.1,2025-04-11 16:52:18+00:00
45.659521,13.890488,412.2,2025-04-11 16:52:19+00:00
45.659492,13.890522,412.2,2025-04-11 16:52:20+00:00
45.659461,13.890557,412.3,2025-04-11 16:52:21+00:00
45.659437,13.89059,412.3,2025-04-11 16:52:22+00:00
45.659409,13.890621,412.4,2025-04-11 16:52:23+00:00
45.659382,13.890652,412.4,2025-04-11 16:52:24+00:00
45.659357,13.890675,412.5,2025-04-11 16:52:25+00:00
45.659329,13.890712,412.5,2025-04-11 16:52:26+00:00
45.659303,13.890745,412.6,2025-04-11 16:52:27+00:00
45.659278,13.890785,412.6,2025-04-11 16:52:28+00:00
45.659252,13.89082,412.6,2025-04-11 16:52:29+00:00
45.659228,13.890853,412.7,2025-04-11 16:52:30+00:00
45.659237,13.890854,412.7,2025-04-11 16:52:31+00:00
45.659214,13.890883,412.7,2025-04-11 16:52:32+00:00
45.659216,13.890898,412.7,2025-04-11 16:52:33+00:00
45.659198,13.890937,412.8,2025-04-11 16:52:34+00:00
45.659163,13.890974,412.8,2025-04-11 16:52:35+00:00
45.65913,13.891019,412.9,2025-04-11 16:52:36+00:00
45.659096,13.891055,413.0,2025-04-11 16:52:37+00:00
45.659066,13.891081,413.0,2025-04-11 16:52:38+00:00
45.659036,13.891107,413.1,2025-04-11 16:52:39+00:00
45.659007,13.891141,413.1,2025-04-11 16:52:40+00:00
45.658978,13.891174,413.2,2025-04-11 16:52:41+00:00
45.658949,13.891209,413.3,2025-04-11 16:52:42+00:00
45.65892,13.891238,413.3,2025-04-11 16:52:43+00:00
45.658896,13.891269,413.4,2025-04-11 16:52:44+00:00
45.658866,13.891301,413.5,2025-04-11 16:52:45+00:00
45.658842,13.891335,413.6,2025-04-11 16:52:46+00:00
45.658812,13.891363,413.6,2025-04-11 16:52:47+00:00
45.658789,13.891389,413.7,2025-04-11 16:52:48+00:00
45.658763,13.891425,413.7,2025-04-11 16:52:49+00:00
45.658733,13.891458,413.8,2025-04-11 16:52:50+00:00
45.658708,13.891492,413.8,2025-04-11 16:52:51+00:00
45.658678,13.891524,413.9,2025-04-11 16:52:52+00:00
45.658652,13.891556,413.9,2025-04-11 16:52:53+00:00
45.658637,13.891578,413.9,2025-04-11 16:52:54+00:00
45.658624,13.891596,413.9,2025-04-11 16:52:55+00:00
45.658601,13.89163,414.0,2025-04-11 16:52:56+00:00
45.658584,13.891652,414.0,2025-04-11 16:52:57+00:00
45.658563,13.891681,414.0,2025-04-11 16:52:58+00:00
45.658546,13.891705,414.1,2025-04-11 16:52:59+00:00
45.658532,13.891726,414.1,2025-04-11 16:53:00+00:00
45.658518,13.891746,414.1,2025-04-11 16:53:01+00:00
45.658497,13.891771,414.1,2025-04-11 16:53:02+00:00
45.658479,13.891788,414.2,2025-04-11 16:53:03+00:00
45.658459,13.891813,414.2,2025-04-11 16:53:04+00:00
45.658443,13.89183,414.2,2025-04-11 16:53:05+00:00
45.658414,13.891856,414.2,2025-04-11 16:53:06+00:00
45.658393,13.891873,414.2,2025-04-11 16:53:07+00:00
45.658367,13.891905,414.3,2025-04-11 16:53:08+00:00
45.658347,13.891926,414.3,2025-04-11 16:53:09+00:00
45.658334,13.891952,414.3,2025-04-11 16:53:10+00:00
45.658323,13.891966,414.3,2025-04-11 16:53:11+00:00
45.658284,13.892008,414.4,2025-04-11 16:53:12+00:00
45.658263,13.892031,414.4,2025-04-11 16:53:13+00:00
45.658246,13.892059,414.4,2025-04-11 16:53:14+00:00
45.658229,13.892076,414.4,2025-04-11 16:53:15+00:00
45.658195,13.892108,414.4,2025-04-11 16:53:16+00:00
45.658162,13.892127,414.4,2025-04-11 16:53:17+00:00
45.658134,13.892151,414.4,2025-04-11 16:53:18+00:00
45.658103,13.892179,414.5,2025-04-11 16:53:19+00:00
45.658074,13.892206,414.5,2025-04-11 16:53:20+00:00
45.658045,13.892227,414.5,2025-04-11 16:53:21+00:00
45.658022,13.892247,414.5,2025-04-11 16:53:22+00:00
45.657986,13.892274,414.5,2025-04-11 16:53:23+00:00
45.657971,13.892283,414.5,2025-04-11 16:53:24+00:00
45.657938,13.892302,414.5,2025-04-11 16:53:25+00:00
45.657908,13.892317,414.6,2025-04-11 16:53:26+00:00
45.657876,13.892335,414.6,2025-04-11 16:53:27+00:00
45.657844,13.892349,414.6,2025-04-11 16:53:28+00:00
45.657811,13.89236,414.6,2025-04-11 16:53:29+00:00
45.657776,13.892364,414.6,2025-04-11 16:53:30+00:00
45.657744,13.892362,414.6,2025-04-11 16:53:31+00:00
45.657711,13.892351,414.5,2025-04-11 16:53:32+00:00
45.657703,13.892347,414.5,2025-04-11 16:53:33+00:00
45.657687,13.892337,414.5,2025-04-11 16:53:34+00:00
45.657676,13.892317,414.5,2025-04-11 16:53:35+00:00
45.657671,13.892289,414.5,2025-04-11 16:53:36+00:00
45.657667,13.892268,414.5,2025-04-11 16:53:37+00:00
45.657666,13.892256,414.5,2025-04-11 16:53:38+00:00
45.657665,13.892248,414.5,2025-04-11 16:53:39+00:00
45.657664,13.892252,414.5,2025-04-11 16:53:40+00:00
45.657663,13.892246,414.5,2025-04-11 16:53:41+00:00
45.657668,13.892239,414.4,2025-04-11 16:53:42+00:00
45.657665,13.892245,414.4,2025-04-11 16:53:43+00:00
45.657666,13.892245,414.4,2025-04-11 16:53:44+00:00
45.657666,13.892244,414.4,2025-04-11 16:53:45+00:00
45.657666,13.892248,414.4,2025-04-11 16:53:46+00:00
45.657665,13.892246,414.4,2025-04-11 16:53:47+00:00
45.657666,13.892247,414.4,2025-04-11 16:53:48+00:00
45.657665,13.892249,414.4,2025-04-11 16:53:49+00:00
45.657624,13.892103,414.2,2025-04-11 16:56:50+00:00
45.657624,13.892074,414.2,2025-04-11 16:56:51+00:00
45.657621,13.892051,414.2,2025-04-11 16:56:52+00:00
45.657621,13.892014,414.1,2025-04-11 16:56:53+00:00
45.65762,13.891998,414.1,2025-04-11 16:56:54+00:00
45.657618,13.891956,414.1,2025-04-11 16:56:55+00:00
45.657616,13.891944,414.1,2025-04-11 16:56:56+00:00
45.657614,13.891931,414.0,2025-04-11 16:56:57+00:00
45.657616,13.891873,414.0,2025-04-11 16:56:58+00:00
45.657622,13.891811,413.9,2025-04-11 16:56:59+00:00
45.657626,13.891742,413.9,2025-04-11 16:57:00+00:00
45.657625,13.891688,413.8,2025-04-11 16:57:01+00:00
45.65763,13.891628,413.8,2025-04-11 16:57:02+00:00
45.65763,13.89157,413.7,2025-04-11 16:57:03+00:00
45.657629,13.891509,413.7,2025-04-11 16:57:04+00:00
45.657633,13.891448,413.6,2025-04-11 16:57:05+00:00
45.657636,13.891391,413.6,2025-04-11 16:57:06+00:00
45.657642,13.891337,413.5,2025-04-11 16:57:07+00:00
45.657647,13.891282,413.5,2025-04-11 16:57:08+00:00
45.657649,13.891231,413.5,2025-04-11 16:57:09+00:00
45.65764,13.891183,413.4,2025-04-11 16:57:10+00:00
45.657639,13.891138,413.4,2025-04-11 16:57:11+00:00
45.657636,13.891087,413.3,2025-04-11 16:57:12+00:00
45.657631,13.891036,413.3,2025-04-11 16:57:13+00:00
45.657631,13.89098,413.2,2025-04-11 16:57:14+00:00
45.657631,13.890919,413.2,2025-04-11 16:57:15+00:00
45.657627,13.890862,413.2,2025-04-11 16:57:16+00:00
45.657627,13.890802,413.1,2025-04-11 16:57:17+00:00
45.657624,13.890744,413.1,2025-04-11 16:57:18+00:00
45.657622,13.89069,413.0,2025-04-11 16:57:19+00:00
45.657619,13.890642,413.0,2025-04-11 16:57:20+00:00
45.657612,13.890593,413.0,2025-04-11 16:57:21+00:00
45.657602,13.890547,412.9,2025-04-11 16:57:22+00:00
45.657593,13.890495,412.9,2025-04-11 16:57:23+00:00
45.657584,13.890438,412.8,2025-04-11 16:57:24+00:00
45.657573,13.890391,412.8,2025-04-11 16:57:25+00:00
45.657567,13.890338,412.8,2025-04-11 16:57:26+00:00
45.657558,13.890288,412.7,2025-04-11 16:57:27+00:00
45.657547,13.890228,412.7,2025-04-11 16:57:28+00:00
45.657532,13.890174,412.7,2025-04-11 16:57:29+00:00
45.657517,13.890113,412.6,2025-04-11 16:57:30+00:00
45.657503,13.890057,412.6,2025-04-11 16:57:31+00:00
45.65749,13.889995,412.6,2025-04-11 16:57:32+00:00
45.657478,13.889941,412.6,2025-04-11 16:57:33+00:00
45.657459,13.889878,412.5,2025-04-11 16:57:34+00:00
45.657437,13.889805,412.5,2025-04-11 16:57:35+00:00
45.657417,13.889732,412.5,2025-04-11 16:57:36+00:00
45.657395,13.889664,412.5,2025-04-11 16:57:37+00:00
45.657378,13.889597,412.4,2025-04-11 16:57:38+00:00
45.657365,13.889535,412.4,2025-04-11 16:57:39+00:00
45.657354,13.889476,412.4,2025-04-11 16:57:40+00:00
45.657338,13.889412,412.4,2025-04-11 16:57:41+00:00
45.657321,13.889337,412.4,2025-04-11 16:57:42+00:00
45.657301,13.88926,412.4,2025-04-11 16:57:43+00:00
45.657282,13.889195,412.4,2025-04-11 16:57:44+00:00
45.657261,13.889139,412.5,2025-04-11 16:57:45+00:00
45.65724,13.889082,412.5,2025-04-11 16:57:46+00:00
45.657236,13.889006,412.5,2025-04-11 16:57:47+00:00
45.657217,13.888949,412.5,2025-04-11 16:57:48+00:00
45.657193,13.888887,412.5,2025-04-11 16:57:49+00:00
45.657174,13.888825,412.5,2025-04-11 16:57:50+00:00
45.657165,13.888767,412.5,2025-04-11 16:57:51+00:00
45.657154,13.888688,412.5,2025-04-11 16:57:52+00:00
45.657138,13.888632,412.5,2025-04-11 16:57:53+00:00
45.657118,13.888574,412.5,2025-04-11 16:57:54+00:00
45.657096,13.888506,412.5,2025-04-11 16:57:55+00:00
45.65708,13.888445,412.6,2025-04-11 16:57:56+00:00
45.657071,13.888388,412.6,2025-04-11 16:57:57+00:00
45.657059,13.888335,412.6,2025-04-11 16:57:58+00:00
45.657049,13.888285,412.6,2025-04-11 16:57:59+00:00
45.657042,13.888233,412.6,2025-04-11 16:58:00+00:00
45.657027,13.888189,412.6,2025-04-11 16:58:01+00:00
45.657015,13.888143,412.6,2025-04-11 16:58:02+00:00
45.656997,13.888103,412.6,2025-04-11 16:58:03+00:00
45.656976,13.888051,412.6,2025-04-11 16:58:04+00:00
45.656961,13.887998,412.7,2025-04-11 16:58:05+00:00
45.656943,13.887929,412.7,2025-04-11 16:58:06+00:00
45.656924,13.887841,412.7,2025-04-11 16:58:07+00:00
45.6569,13.887743,412.7,2025-04-11 16:58:08+00:00
45.656882,13.88766,412.7,2025-04-11 16:58:09+00:00
45.65688,13.887583,412.8,2025-04-11 16:58:10+00:00
45.656862,13.887509,412.9,2025-04-11 16:58:11+00:00
45.656843,13.887442,412.9,2025-04-11 16:58:12+00:00
45.656822,13.887374,413.0,2025-04-11 16:58:13+00:00
45.656803,13.88731,413.0,2025-04-11 16:58:14+00:00
45.656785,13.887235,413.1,2025-04-11 16:58:15+00:00
45.656774,13.887167,413.1,2025-04-11 16:58:16+00:00
45.65675,13.887096,413.2,2025-04-11 16:58:17+00:00
45.656733,13.887033,413.2,2025-04-11 16:58:18+00:00
45.656712,13.886971,413.2,2025-04-11 16:58:19+00:00
45.656693,13.886905,413.3,2025-04-11 16:58:20+00:00
45.656683,13.886846,413.3,2025-04-11 16:58:21+00:00
45.65666,13.886772,413.3,2025-04-11 16:58:22+00:00
45.656644,13.886713,413.4,2025-04-11 16:58:23+00:00
45.656628,13.886641,413.4,2025-04-11 16:58:24+00:00
45.656613,13.886575,413.4,2025-04-11 16:58:25+00:00
45.656591,13.886516,413.4,2025-04-11 16:58:26+00:00
45.656573,13.886437,413.4,2025-04-11 16:58:27+00:00
45.65656,13.886372,413.4,2025-04-11 16:58:28+00:00
45.656544,13.886301,413.4,2025-04-11 16:58:29+00:00
45.65653,13.886233,413.4,2025-04-11 16:58:30+00:00
45.656511,13.886164,413.4,2025-04-11 16:58:31+00:00
45.656491,13.886095,413.4,2025-04-11 16:58:32+00:00
45.65647,13.886018,413.3,2025-04-11 16:58:33+00:00
45.656458,13.88595,413.3,2025-04-11 16:58:34+00:00
45.656439,13.885874,413.2,2025-04-11 16:58:35+00:00
45.656418,13.885798,413.2,2025-04-11 16:58:36+00:00
45.656399,13.885725,413.1,2025-04-11 16:58:37+00:00
45.656379,13.88565,413.1,2025-04-11 16:58:38+00:00
45.65636,13.885568,413.0,2025-04-11 16:58:39+00:00
45.656343,13.885507,412.9,2025-04-11 16:58:40+00:00
45.656322,13.885428,412.8,2025-04-11 16:58:41+00:00
45.656297,13.885355,412.8,2025-04-11 16:58:42+00:00
45.656289,13.885297,412.7,2025-04-11 16:58:43+00:00
45.656286,13.885243,412.6,2025-04-11 16:58:44+00:00
45.656266,13.885174,412.6,2025-04-11 16:58:45+00:00
45.656237,13.885094,412.5,2025-04-11 16:58:46+00:00
45.656216,13.885021,412.4,2025-04-11 16:58:47+00:00
45.656207,13.884962,412.3,2025-04-11 16:58:48+00:00
45.656184,13.884892,412.2,2025-04-11 16:58:49+00:00
45.656167,13.884821,412.2,2025-04-11 16:58:50+00:00
45.656146,13.884757,412.1,2025-04-11 16:58:51+00:00
45.656134,13.884676,412.0,2025-04-11 16:58:52+00:00
45.656123,13.884592,411.9,2025-04-11 16:58:53+00:00
45.656104,13.88451,411.8,2025-04-11 16:58:54+00:00
45.656087,13.88441,411.7,2025-04-11 16:58:55+00:00
45.65606,13.884328,411.6,2025-04-11 16:58:56+00:00
45.656036,13.884236,411.4,2025-04-11 16:58:57+00:00
45.656021,13.884117,411.3,2025-04-11 16:58:58+00:00
45.65599,13.88402,411.2,2025-04-11 16:58:59+00:00
45.655954,13.883918,411.1,2025-04-11 16:59:00+00:00
45.655941,13.883808,410.9,2025-04-11 16:59:01+00:00
45.655913,13.883704,410.8,2025-04-11 16:59:02+00:00
45.655884,13.883602,410.7,2025-04-11 16:59:03+00:00
45.655862,13.883497,410.5,2025-04-11 16:59:04+00:00
45.655843,13.883403,410.4,2025-04-11 16:59:05+00:00
45.65582,13.883297,410.3,2025-04-11 16:59:06+00:00
45.65579,13.883191,410.1,2025-04-11 16:59:07+00:00
45.655763,13.883093,410.0,2025-04-11 16:59:08+00:00
45.655737,13.882984,409.8,2025-04-11 16:59:09+00:00
45.65572,13.882869,409.7,2025-04-11 16:59:10+00:00
45.655678,13.882775,409.6,2025-04-11 16:59:11+00:00
45.655643,13.88266,409.5,2025-04-11 16:59:12+00:00
45.655625,13.882552,409.4,2025-04-11 16:59:13+00:00
45.655598,13.882453,409.3,2025-04-11 16:59:14+00:00
45.655577,13.882345,409.2,2025-04-11 16:59:15+00:00
45.655543,13.882248,409.2,2025-04-11 16:59:16+00:00
45.655505,13.882149,409.2,2025-04-11 16:59:17+00:00
45.655457,13.882059,409.2,2025-04-11 16:59:18+00:00
45.655427,13.881959,409.2,2025-04-11 16:59:19+00:00
45.65538,13.881871,409.2,2025-04-11 16:59:20+00:00
45.65533,13.881787,409.1,2025-04-11 16:59:21+00:00
45.655289,13.881707,409.1,2025-04-11 16:59:22+00:00
45.655252,13.881648,409.1,2025-04-11 16:59:23+00:00
45.655219,13.881596,409.2,2025-04-11 16:59:24+00:00
45.655185,13.881568,409.2,2025-04-11 16:59:25+00:00
45.65516,13.881533,409.2,2025-04-11 16:59:26+00:00
45.655137,13.881494,409.3,2025-04-11 16:59:27+00:00
45.655111,13.881471,409.3,2025-04-11 16:59:28+00:00
45.655077,13.881436,409.4,2025-04-11 16:59:29+00:00
45.655062,13.881425,409.4,2025-04-11 16:59:30+00:00
45.655038,13.881405,409.4,2025-04-11 16:59:31+00:00
45.655013,13.881381,409.4,2025-04-11 16:59:32+00:00
45.655004,13.881378,409.5,2025-04-11 16:59:33+00:00
45.654974,13.881359,409.5,2025-04-11 16:59:34+00:00
45.654948,13.88133,409.5,2025-04-11 16:59:35+00:00
45.654935,13.881316,409.5,2025-04-11 16:59:36+00:00
45.654903,13.881286,409.6,2025-04-11 16:59:37+00:00
45.654868,13.88126,409.6,2025-04-11 16:59:38+00:00
45.654854,13.881249,409.6,2025-04-11 16:59:39+00:00
45.654818,13.881237,409.6,2025-04-11 16:59:40+00:00
45.654807,13.881233,409.6,2025-04-11 16:59:41+00:00
45.654771,13.881207,409.6,2025-04-11 16:59:42+00:00
45.654739,13.881182,409.5,2025-04-11 16:59:43+00:00
45.654703,13.881162,409.5,2025-04-11 16:59:44+00:00
45.654657,13.881118,409.4,2025-04-11 16:59:45+00:00
45.654612,13.881085,409.3,2025-04-11 16:59:46+00:00
45.654559,13.881043,409.2,2025-04-11 16:59:47+00:00
45.654519,13.881001,409.1,2025-04-11 16:59:48+00:00
45.654461,13.880968,409.0,2025-04-11 16:59:49+00:00
45.654417,13.880927,408.9,2025-04-11 16:59:50+00:00
45.654383,13.880882,408.8,2025-04-11 16:59:51+00:00
45.654365,13.880841,408.7,2025-04-11 16:59:52+00:00
45.654356,13.880823,408.7,2025-04-11 16:59:53+00:00
45.654348,13.880803,408.7,2025-04-11 16:59:54+00:00
45.654337,13.880783,408.7,2025-04-11 16:59:55+00:00
45.654329,13.880776,408.6,2025-04-11 16:59:56+00:00
