latitude,longitude,elevation,distance_m,gradient_percent
45.702701,13.871927,366.6,21704.36543808315,3.637978807091713e-10
45.702658,13.871976,366.6,21710.47616022734,-7.275957614183426e-10
45.702616,13.872019,366.6,21716.21733786513,-1.4551915228366852e-09
45.702586,13.872049,366.6,21720.28616774884,0.0
45.702559,13.872076,366.6,21723.948115255535,0.0
45.70253,13.872098,366.6,21727.597386255067,0.0
45.702499,13.872134,366.6,21732.035597842558,-7.275957614183426e-10
45.702461,13.872159,366.6,21736.685670630093,7.275957614183426e-10
45.702428,13.872187,366.6,21740.950962421528,0.0
45.702396,13.872219,366.6,21745.291052440327,0.0
45.70236,13.872249,366.6,21749.922649071887,-7.275957614183426e-10
45.702326,13.872276,366.6,21754.2457795046,0.0
45.702293,13.872306,366.6,21758.592305489037,0.0
45.702263,13.872337,366.6,21762.70610023409,0.0
45.70223,13.872359,366.6,21766.7537611946,-1045.5974162141501
45.702194,13.872386,366.5,21771.272663824944,-1190.703007823322
45.70215,13.872411,366.5,21776.536356427274,0.0
45.702116,13.872435,366.5,21780.751424634313,0.0
45.702069,13.872455,366.5,21786.203491116423,-1010.0973191285448
45.702025,13.872474,366.4,21791.31371416487,-928.8925711094635
45.701988,13.872501,366.4,21795.9314092667,0.0
45.70195,13.872523,366.4,21800.489141036524,-916.5944659878733
45.701907,13.872547,366.3,21805.620933453465,-893.8941079919459
45.701872,13.872572,366.3,21809.97012559426,0.0
45.701831,13.872593,366.3,21814.812021129652,-1155.205907960044
45.701791,13.872601,366.2,21819.302997072708,-1290.577560965903
45.70174,13.872633,366.2,21825.494527074312,7.275957614183426e-10
45.7017,13.87264,366.2,21829.975420406972,-812.2847601302055
45.701652,13.872658,366.1,21835.492787299492,-880.5800994705351
45.701606,13.872671,366.1,21840.70643114788,-945.3582230540633
45.70156,13.872687,366.0,21845.970152351347,-915.5560223887733
45.701519,13.87271,366.0,21850.86654803757,0.0
45.70148,13.872726,366.0,21855.3776454711,7.275957614183426e-10
45.701433,13.87274,366.0,21860.71569764337,-894.619856674035
45.701384,13.87275,365.9,21866.219314024485,-883.4575514862081
45.70134,13.872773,365.9,21871.42773129385,0.0
45.701295,13.872794,365.9,21876.690556239188,0.0
45.701256,13.872816,365.9,21881.35156935833,7.275957614183426e-10
45.701207,13.872827,365.9,21886.866679952727,-7.275957614183426e-10
45.70116,13.872841,365.9,21892.20473320624,0.0
45.701114,13.87286,365.9,21897.528268364942,0.0
45.701067,13.87288,365.9,21902.98034277669,0.0
45.70102,13.872901,365.9,21908.45504695413,-7.275957614183426e-10
45.700975,13.87291,365.9,21913.507396297067,0.0
45.700931,13.872922,365.9,21918.48793422438,982.9485519170703
45.70089,13.87295,366.0,21923.53893868348,1015.9062208200339
45.700844,13.872969,366.0,21928.86247581714,-7.275957614183426e-10
45.700801,13.872988,366.0,21933.8663522989,1088.4362520147988
45.70076,13.873004,366.1,21938.59163849471,1011.5749011369189
45.700722,13.873016,366.1,21942.918591610876,735.5823389585566
45.700671,13.873032,366.2,21948.724063258298,2061.267730753025
45.700635,13.873053,366.3,21953.046540139472,1116.9099688901042
45.700604,13.87308,366.3,21957.081225630183,1116.6412768310693
45.70057,13.873107,366.4,21961.40438800321,1186.8238946713973
45.700534,13.873135,366.4,21965.95987334265,940.7596960139927
45.7005,13.873178,366.5,21971.00412401004,2114.1207917586144
45.700466,13.873209,366.6,21975.486193079607,1237.6364137344353
45.700428,13.873256,366.6,21981.069792295923,1034.548810528213
45.700395,13.873301,366.7,21986.137095142654,1933.7169633021404
45.700368,13.873357,366.8,21991.42168532387,973.9880842484126
45.700338,13.873415,366.8,21997.026708625108,834.3401569454727
45.700309,13.873478,366.9,22002.886366803355,1791.1371115485963
45.700283,13.873536,367.0,22008.23863003987,934.7954795761325
45.700258,13.873595,367.0,22013.597901788726,1006.7150854658394
45.700238,13.873654,367.1,22018.691018755664,2017.212676732015
45.700219,13.87371,367.2,22023.525988267782,1086.2871614997857
45.700191,13.873766,367.2,22028.874544141472,1063.3304703762406
45.700167,13.873819,367.3,22033.77996253178,1075.3600814998208
45.700138,13.873876,367.3,22039.256582218557,1236.2987248088757
45.700116,13.873924,367.4,22043.715275584957,2235.2845704830543
45.700097,13.873975,367.5,22048.204193040136,1149.7731274925172
45.700075,13.874028,367.5,22052.99226877753,1155.1740070499363
45.700055,13.874078,367.6,22057.46702803751,1072.6753073780856
45.700039,13.874126,367.6,22061.59751508246,1141.8608507272438
45.700028,13.874179,367.7,22065.89140095985,1037.9440134754987
45.700016,13.87422,367.7,22069.3437556235,1071.5425034453801
45.699986,13.874253,367.8,22073.550388673957,1279.7518911247607
45.699962,13.874306,367.8,22078.455819727227,1305.170204546448
45.699943,13.874352,367.9,22082.60616572318,2239.9394955908065
45.699918,13.874404,368.0,22087.508804102945,935.1102317552431
45.699899,13.87445,368.0,22091.65915251825,1431.5912433725316
45.699879,13.874488,368.1,22095.35437720107,2569.4107878742216
45.699858,13.874532,368.2,22099.493090750697,1062.3087935018702
45.699841,13.874566,368.2,22102.740441896167,1222.0167915940692
45.699816,13.874599,368.3,22106.521396329987,1367.8361460202723
45.699789,13.874634,368.3,22110.571303492397,1577.0343841148133
45.699767,13.874665,368.4,22114.003543553346,1611.8479147538892
45.699733,13.87469,368.4,22118.253558053046,1288.7409596041834
45.699706,13.874724,368.5,22122.251760028714,1206.9539140276902
45.699681,13.874756,368.5,22125.980516060874,7.275957614183426e-10
45.699656,13.874786,368.5,22129.6076030842,1627.0860289463599
45.699635,13.874815,368.6,22132.85181196215,1735.7147026457824
45.699601,13.874838,368.6,22137.033157003134,1098.32650195749
45.699572,13.874877,368.7,22141.457164651416,1240.5185671050276
45.699532,13.874916,368.7,22146.83827676598,1374.7270813197247
45.699485,13.874967,368.9,22153.39571250773,2270.158631166123
45.699428,13.875002,369.0,22160.292081478867,2062.770958031615
45.699369,13.875045,369.2,22167.65359869242,2129.7083753750485
45.699322,13.875085,369.3,22173.73330018158,1718.688943592133
45.699278,13.87512,369.4,22179.330228362564,1873.6503482534317
45.699237,13.87515,369.5,22184.450048012117,2744.0419279584603
45.699192,13.875181,369.7,22190.00286648633,2712.1861742198234
45.699153,13.875223,369.8,22195.42922024857,1711.948643263895
45.699105,13.875269,369.9,22201.851805823062,2012.8224813281122
45.699042,13.875313,370.1,22209.646071254054,1902.1770955059765
45.698969,13.875344,370.2,22218.11280156941,2290.6807840961847
45.698918,13.875382,370.4,22224.505674951102,2380.5874216068332
45.698871,13.875418,370.5,22230.432680538295,1757.4010891999933
45.698826,13.875447,370.6,22235.919948127714,1826.618985778623
45.698783,13.875481,370.7,22241.381987704757,1826.5687678707764
45.698739,13.875513,370.8,22246.869559134408,1982.361895305803
45.698701,13.87554,370.9,22251.586650219342,1010.4763852301403
45.698669,13.875571,370.9,22255.882837687113,1078.4859127059462
45.698633,13.875598,371.0,22260.401802283046,2167.419966961461
45.698595,13.875625,371.1,22265.11889513496,1942.0276089120307
45.698555,13.875673,371.2,22270.922281200485,771.3337749686616
45.69852,13.875707,371.2,22275.625324089786,732.0013677370298
45.698473,13.875745,371.3,22281.627170400407,1652.409661767524
45.698428,13.87579,371.4,22287.730563766774,1630.8689750792837
45.698381,13.875832,371.5,22293.891103831134,729.1592009474698
45.698343,13.875867,371.5,22298.915306412935,7.275957614183426e-10
45.698306,13.875909,371.5,22304.165664732882,892.0427359669702
45.698268,13.875954,371.6,22309.64907762179,866.1475774970313
45.698229,13.875985,371.6,22314.60915626806,0.0
45.698188,13.876018,371.6,22319.839138121417,0.0
45.698148,13.876051,371.6,22324.972481131117,0.0
45.698112,13.876086,371.6,22329.81115396224,0.0
45.698076,13.876118,371.6,22334.522886982508,1169.052605095203
45.69804,13.876142,371.7,22338.938576056153,1111.0976301388291
45.698008,13.876172,371.7,22343.19174428017,0.0
45.697971,13.876207,371.7,22348.12280772022,7.275957614183426e-10
45.697939,13.876239,371.7,22352.463011169104,0.0
45.697909,13.876273,371.7,22356.717463438352,-970.5088246315427
45.697877,13.876315,371.6,22361.544547357364,-935.9741798391042
45.697848,13.876345,371.6,22365.522838731315,0.0
45.697811,13.876378,371.6,22370.37001667066,0.0
45.697782,13.876418,371.6,22374.847619428725,0.0
45.69775,13.876451,371.6,22379.232760401646,-7.275957614183426e-10
45.697724,13.876485,371.6,22383.148217581427,-7.275957614183426e-10
45.697692,13.876511,371.6,22387.239479168842,0.0
45.697661,13.876537,371.6,22391.234410249614,-1395.8477044790925
45.697635,13.876567,371.5,22394.947459195013,-1542.81336713575
45.6976,13.876607,371.5,22399.927106164134,0.0
45.697558,13.876663,371.5,22406.308787134647,-3.637978807091713e-10
45.697504,13.876723,371.5,22413.90933019666,-846.0250514053769
45.697461,13.876778,371.4,22420.32083314389,-740.2606994815869
45.69742,13.876824,371.4,22426.112845751777,3.637978807091713e-10
45.697377,13.876871,371.4,22432.12829080873,7.275957614183426e-10
45.697341,13.876932,371.4,22438.330551443563,7.275957614183426e-10
45.697302,13.87698,371.4,22444.049216694744,-800.5938643058471
45.697259,13.877028,371.3,22450.11210766131,-773.0441282052197
45.697222,13.877072,371.3,22455.46039044458,-1.4551915228366852e-09
45.697188,13.877122,371.3,22460.88002443444,-7.275957614183426e-10
45.697157,13.877168,371.3,22465.84442046637,-7.275957614183426e-10
45.697124,13.87721,371.3,22470.754074810833,0.0
45.697091,13.877249,371.3,22475.51212130258,0.0
45.697063,13.877298,371.3,22480.42901413384,0.0
45.697032,13.877337,371.3,22485.017738815575,-1.4551915228366852e-09
45.697001,13.877376,371.3,22489.6064646056,-7.275957614183426e-10
45.696975,13.877423,371.3,22494.262905008218,7.275957614183426e-10
45.696939,13.877471,371.3,22499.73294552868,-7.275957614183426e-10
45.696905,13.877537,371.3,22506.10221252921,0.0
45.696866,13.877603,371.3,22512.816419124232,3.637978807091713e-10
45.696827,13.877658,371.3,22518.903478418117,7.275957614183426e-10
45.696789,13.877707,371.3,22524.5899905456,0.0
45.696757,13.877762,371.3,22530.149421802136,0.0
45.696726,13.877813,371.3,22535.400217468177,-7.275957614183426e-10
45.696693,13.87786,371.3,22540.57602954725,7.275957614183426e-10
45.696665,13.877911,371.3,22545.614125122385,0.0
45.696639,13.877965,371.3,22550.707955156122,-7.275957614183426e-10
45.696615,13.878016,371.3,22555.484005759423,-1.4551915228366852e-09
45.696592,13.878058,371.3,22559.628990148332,-7.275957614183426e-10
45.696561,13.878099,371.3,22564.32171269467,0.0
45.696533,13.878141,371.3,22568.831016030337,1363.8334771712834
45.696509,13.878178,371.4,22572.752681977898,1531.6704438209854
45.696471,13.878231,371.4,22578.651629991647,3.637978807091713e-10
45.696433,13.878285,371.4,22584.60503419622,0.0
45.696398,13.87835,371.4,22590.979279138963,0.0
45.696367,13.878407,371.4,22596.589958515484,7.275957614183426e-10
45.696334,13.878454,371.4,22601.76578712234,7.275957614183426e-10
45.696312,13.878498,371.4,22605.968416782984,0.0
45.696286,13.87854,371.4,22610.327151150268,-3.637978807091713e-10
45.696252,13.878594,371.4,22615.97358497775,7.275957614183426e-10
45.696223,13.878637,371.4,22620.615934992875,0.0
45.696195,13.87867,371.4,22624.648600654305,-7.275957614183426e-10
45.696169,13.878712,371.4,22629.00734012977,-1.4551915228366852e-09
45.696144,13.878743,371.4,22632.68489238603,0.0
45.696114,13.878769,371.4,22636.584312470924,-3.637978807091713e-10
45.69607,13.878822,371.4,22642.978143108667,7.275957614183426e-10
45.696035,13.878861,371.4,22647.909765456843,0.0
45.696001,13.878897,371.4,22652.611954228014,0.0
45.695966,13.878928,371.4,22657.18830796148,-1073.0177186436777
45.69593,13.878958,371.3,22661.820039366507,-1066.2124831571418
45.695894,13.878985,371.3,22666.339051623163,-876.3558237813413
45.695853,13.879019,371.2,22671.607581108317,-1042.6743087784416
45.695807,13.879069,371.2,22678.029645683746,-705.2540836328262
45.695749,13.879099,371.1,22684.88693125733,-727.7666382411553
45.695691,13.879128,371.1,22691.718218588023,-871.2408140199841
45.695639,13.879152,371.0,22697.79337770036,-1668.6147186414019
45.695589,13.879178,370.9,22703.708481321442,-869.5498736371519
45.695535,13.879201,370.9,22709.973088080584,-917.4281188585155
45.695484,13.879209,370.8,22715.677965638366,-1864.8287394731597
45.695439,13.879221,370.7,22720.76779396375,-1789.4766253539274
45.695382,13.879229,370.6,22727.136286980465,-1523.0532179433794
45.695321,13.879233,370.5,22733.926288285653,-2295.2420835583325
45.695264,13.879251,370.3,22740.416747297513,-2413.9809183994657
45.695217,13.879267,370.2,22745.78861775248,-1024.0085988047213
45.695158,13.879271,370.2,22752.356470025232,-864.7819626745331
45.695104,13.879278,370.1,22758.38555859008,-805.8220062077453
45.695053,13.879285,370.1,22764.082500865483,-783.8829869066103
45.694998,13.879292,370.0,22770.22233962727,-794.313600384703
45.694946,13.879303,370.0,22776.06725149184,-816.4493033797044
45.694892,13.87931,369.9,22782.09634024254,-807.0505046016478
45.694841,13.879319,369.9,22787.810199233863,-720.4149137367494
45.694783,13.879309,369.8,22794.306103154526,-687.8460308667854
45.694736,13.879315,369.8,22799.552999886575,7.275957614183426e-10
45.694689,13.879308,369.8,22804.807364260214,-3.637978807091713e-10
45.694616,13.879308,369.8,22812.924593904525,-721.5505794403725
45.694551,13.879295,369.7,22820.222447866763,-1376.9509167228534
45.694486,13.879295,369.6,22827.450118098583,-640.3574599451531
45.69443,13.879296,369.6,22833.67751834557,-752.7672664800775
45.694374,13.879272,369.5,22840.177448948223,-756.6887565921206
45.694319,13.879253,369.5,22846.468690063823,-3.637978807091713e-10
45.694266,13.879243,369.5,22852.412980262117,-3.637978807091713e-10
45.69421,13.879235,369.5,22858.670819527615,3.637978807091713e-10
45.694156,13.879218,369.5,22864.81880188636,3.637978807091713e-10
45.694102,13.879201,369.5,22870.96678451891,0.0
45.694048,13.879187,369.5,22877.068971134882,0.0
45.693992,13.879174,369.5,22883.377216337456,645.2767482518539
45.693928,13.879158,369.6,22890.60137851064,661.7033008074941
45.693869,13.879147,369.6,22897.217275496812,885.1418573125557
45.693817,13.879129,369.7,22903.166024072507,859.3910598170623
45.693763,13.879108,369.7,22909.388133385615,1105.9605694077618
45.693718,13.879105,369.8,22914.39732727089,975.5304027530656
45.693675,13.879102,369.8,22919.184383213975,801.4940993503842
45.693625,13.879086,369.9,22924.88132052562,759.4429401404341
45.693587,13.879073,369.9,22929.225691275184,761.4299731296342
45.693538,13.879052,370.0,22934.91313757509,1579.2433611295564
45.693479,13.879007,370.1,22942.346576039083,1367.6715355846682
45.693418,13.878976,370.2,22949.544135422937,1307.1133334560727
45.693348,13.878941,370.3,22957.788830001045,1528.7225807645882
45.693302,13.878908,370.4,22963.510047798478,1733.695675783747
45.693252,13.878886,370.5,22969.326450434903,1863.7650532691623
45.69321,13.878862,370.6,22974.354910208305,888.1947431953449
45.693176,13.878843,370.6,22978.413346608668,1375.6635434459895
45.693144,13.878827,370.7,22982.182351478645,2505.8425844836165
45.693107,13.878812,370.8,22986.458339866615,2119.554037533453
45.693066,13.878774,370.9,22991.889314721193,1884.526193099009
45.693025,13.878742,371.0,22997.081790367654,1857.5702270354668
45.692984,13.8787,371.1,23002.687675872476,1845.4472770703433
45.692942,13.878669,371.2,23007.942007772555,983.6539361163886
45.692896,13.878639,371.2,23013.56270697547,953.6298773789895
45.692854,13.878605,371.3,23018.92781541788,1761.1740197702602
45.692807,13.878565,371.4,23025.007701848648,1588.7744764386298
45.692756,13.878523,371.5,23031.54996475492,1567.2302782299084
45.692707,13.878484,371.6,23037.783937749078,1588.677300919153
45.692656,13.878447,371.7,23044.141478859998,1617.469976828943
45.69261,13.878406,371.8,23050.16674690626,1678.8171078496816
45.692563,13.878371,371.9,23056.0576582421,851.3681368738617
45.692516,13.878335,371.9,23061.98481371802,839.8564366132632
45.69247,13.878296,372.0,23067.929447323713,804.1252954310039
45.692424,13.878272,372.0,23073.37350305765,927.1314161363989
45.692377,13.878254,372.1,23078.78343615842,910.6007309987035
45.692334,13.878226,372.1,23084.036178049166,741.8188460047531
45.692284,13.878191,372.2,23090.224952112803,816.570275068807
45.692233,13.878155,372.2,23096.54777274829,0.0
45.692197,13.878139,372.2,23100.739257292433,1037.1850029354391
45.692157,13.878124,372.3,23105.337113177447,1156.2927133287303
45.692115,13.878094,372.3,23110.556325170674,803.069601406969
45.692065,13.87807,372.4,23116.420255840352,880.2317145782581
45.692014,13.878036,372.4,23122.675935328996,737.4365562471212
45.691956,13.878018,372.5,23129.275040209614,749.0076397345547
45.691898,13.878019,372.5,23135.724813651,820.0793581145263
45.691843,13.878005,372.6,23141.936454713876,710.1203334299498
45.691799,13.878001,372.6,23146.838886100195,974.7301219103974
45.691754,13.877992,372.7,23151.891251389363,906.1654746394197
45.691718,13.878011,372.7,23156.157634298666,1696.1897254179348
45.691689,13.878021,372.8,23159.474511801538,1745.609046942991
45.691648,13.878023,372.8,23164.036149623833,7.275957614183426e-10
45.691602,13.878018,372.8,23169.16583836255,3.637978807091713e-10
45.691549,13.878028,372.8,23175.11013349122,0.0
45.691504,13.878042,372.8,23180.230698647913,0.0
45.691451,13.878047,372.8,23186.13681203762,7.275957614183426e-10
45.691407,13.878065,372.8,23191.225228978437,3.637978807091713e-10
45.691355,13.878079,372.8,23197.1087280499,-811.8777689254784
45.691301,13.87809,372.7,23203.173736204277,-814.3123756679415
45.691248,13.878097,372.7,23209.092094789226,-814.3123291079974
45.691194,13.878108,372.6,23215.15710317385,-843.3074187261809
45.691138,13.878124,372.6,23221.506822393385,0.0
45.691084,13.878137,372.6,23227.595657670023,-7.275957614183426e-10
45.691034,13.878152,372.6,23233.276169402485,-1.0913936421275139e-09
45.690982,13.878168,372.6,23239.190352375426,592.253972313847
45.690917,13.878192,372.7,23246.65455108124,1344.8290524898766
45.690851,13.878205,372.8,23254.062555681237,2190.9565516605653
45.690792,13.878226,373.0,23260.82278961464,2900.217461385182
45.690733,13.878259,373.2,23267.866241935553,3160.0301724924066
45.690684,13.878286,373.4,23273.704465516817,2692.181448050542
45.690641,13.878286,373.5,23278.485847362314,4100.513733560365
45.69061,13.878298,373.7,23282.056684092688,4110.701451381465
45.690572,13.878313,373.8,23286.43977924291,3227.8465776194935
45.69053,13.878321,374.0,23291.151123797343,3971.2725121145922
45.690483,13.878342,374.2,23296.62591952945,3564.9199672079703
45.690432,13.878355,374.4,23302.38605673739,3686.9008808651415
45.690387,13.878371,374.6,23307.54185208189,2934.0085819218075
45.690345,13.878391,374.7,23312.46363246535,2898.3618822829158
45.690298,13.878395,374.9,23317.699021254928,2867.1170923851605
45.690252,13.878408,375.0,23322.91270480174,2104.432860812085
45.690213,13.878419,375.1,23327.332675126814,3169.056597750023
45.69017,13.878426,375.3,23332.144872186553,3062.1134218312363
45.69012,13.878429,375.4,23337.709499615798,694.1929670007084
45.690089,13.878437,375.4,23341.212103128964,793.2414255872573
45.690044,13.878451,375.5,23346.332674313773,1975.4705962594016
45.689999,13.878449,375.6,23351.33885691891,879.8744863757747
45.689964,13.878457,375.6,23355.27997495291,870.0846881627513
45.689919,13.878465,375.7,23360.322182929816,945.2147144038463
45.689878,13.878472,375.7,23364.913483320423,7.275957614183426e-10
45.689837,13.87848,375.7,23369.514628744797,0.0
45.689797,13.878492,375.7,23374.059042376277,0.0
45.689756,13.87851,375.7,23378.827606413535,-1204.481347752153
45.689718,13.878523,375.6,23383.171993398726,-1255.0216967778397
45.689674,13.878546,375.6,23388.380538476187,-818.5230839579162
45.689627,13.878578,375.5,23394.16767161036,-1548.6726015678869
45.689562,13.878609,375.4,23401.78589142863,-1329.1820334292424
45.689499,13.878641,375.3,23409.219068747047,-1310.3049205044954
45.689433,13.878677,375.2,23417.072616263995,-2071.7186055313505
45.689373,13.87871,375.0,23424.219776055277,-2080.925446053152
45.689315,13.878761,374.9,23431.788557139815,-1366.9741405319655
45.689255,13.878792,374.8,23438.881486192255,-1488.3366708498215
45.689201,13.878821,374.7,23445.29463306527,-1476.527367361632
45.689138,13.878844,374.6,23452.524131499646,-664.9175240705517
45.68908,13.878867,374.6,23459.216309466454,-881.5489669919771
45.689028,13.878887,374.5,23465.203503163408,-808.2323370712402
45.688978,13.878897,374.5,23470.81724770304,-7.275957614183426e-10
45.688924,13.87892,374.5,23477.081914678947,0.0
45.688873,13.878938,374.5,23482.92267071951,754.5096695783286
45.688816,13.878943,374.6,23489.27266967398,710.5824785765435
45.688773,13.87897,374.6,23494.493785985458,-7.275957614183426e-10
45.688729,13.878986,374.6,23499.541745323957,1062.484901573771
45.688688,13.879006,374.7,23504.358157609684,952.8733174789522
45.688653,13.879022,374.7,23508.44360401182,1265.5280449682323
45.688622,13.879048,374.8,23512.438700074767,1349.2060054682952
45.688586,13.879079,374.8,23517.110146269602,1237.9229031357681
45.688549,13.879092,374.9,23521.346467496045,1190.572072953364
45.688511,13.879103,374.9,23525.657398963533,1235.4886916866235
45.688474,13.879108,375.0,23529.78990215219,1222.3771871445933
45.688437,13.87912,375.0,23534.00838310455,1209.9308181954257
45.6884,13.879128,375.1,23538.169259674043,2467.443224989256
45.688367,13.879147,375.2,23542.124366714193,1149.6399991578073
45.688339,13.879161,375.2,23545.422276791625,992.9859738171217
45.688302,13.879179,375.3,23549.767577644103,2191.444194642827
45.68826,13.879195,375.4,23554.600305427826,2911.4287848635286
45.688213,13.879198,375.6,23559.831659690753,2908.7405915874115
45.688171,13.879215,375.7,23564.68494450804,2595.5114467269595
45.688117,13.87923,375.9,23570.80147201268,4033.4442721661617
45.688061,13.879234,376.2,23577.036134829486,4439.400170812951
45.687994,13.879247,376.5,23584.554318769304,4301.71202509373
45.68794,13.879281,376.8,23591.11399099468,4322.956958901341
45.687898,13.879297,377.0,23595.946720846867,4451.746572476986
45.68786,13.879294,377.2,23600.178549016015,4847.288494344684
45.687824,13.8793,377.4,23604.208606391232,5209.573974258819
45.687794,13.87932,377.6,23607.88846745918,4806.3245488181565
45.687751,13.879342,377.8,23612.966060142506,4334.110688752844
45.687696,13.879357,378.1,23619.191784124483,5256.567723146873
45.687654,13.87939,378.4,23624.519205898036,5483.523254913598
45.687607,13.879417,378.7,23630.150492679433,4432.5978700733685
45.68756,13.879445,378.9,23635.81116902692,3992.1069975887804
45.687506,13.879481,379.2,23642.43492477377,4063.929715065751
45.687465,13.879519,379.4,23647.8660602632,3456.948869808184
45.687417,13.879561,379.6,23654.121540718166,3183.25923927041
45.687363,13.879586,379.8,23660.432283813767,3676.416332829467
45.687309,13.879634,380.1,23667.50026163033,3409.2373124574806
45.687247,13.879691,380.3,23675.693698960564,2798.2058324290847
45.687192,13.879719,380.5,23682.184661649233,3167.489606462914
45.687142,13.879753,380.7,23688.339817661756,3463.405580905237
45.687101,13.879792,380.9,23693.81356918036,3437.0383761051926
45.687052,13.879832,381.1,23700.085805863397,3135.614116990473
45.687,13.87987,381.3,23706.577806074343,3796.6262209039996
45.686947,13.879909,381.6,23713.204188786665,3837.138935342591
45.686901,13.879956,381.8,23719.488442296828,3529.9348344266036
45.68684,13.88,382.1,23727.08379094174,4135.11074171729
45.686785,13.880043,382.4,23734.052207549164,4202.449605296715
45.686726,13.880085,382.7,23741.379150395907,4159.945032358155
45.68667,13.880129,383.0,23748.482408150714,4150.5610577693005
45.686611,13.880172,383.3,23755.844271010803,4266.707137105914
45.686554,13.880202,383.6,23762.597215183352,4236.046564228309
45.686491,13.880236,383.9,23770.08382190334,4032.716093979616
45.686431,13.880277,384.2,23777.476705771776,4776.316178868365
45.686372,13.880318,384.6,23784.769400773006,4181.673420741208
45.686321,13.880364,384.8,23791.47220922814,3601.6865598634467
45.68626,13.880389,385.1,23798.52762541666,3580.267201030074
45.686205,13.880428,385.3,23805.352571008443,3171.858096606593
45.686155,13.880454,385.5,23811.267790926104,3171.6598255679855
45.686099,13.88049,385.7,23818.09382065663,2252.4888198480767
45.68605,13.880524,385.8,23824.148748495416,2430.86054347732
45.686004,13.880569,386.0,23830.344068529637,2634.2408127587987
45.685967,13.880594,386.1,23834.893582522207,2231.796798258438
45.685931,13.880618,386.2,23839.309441974237,2195.8542505024525
45.685891,13.880638,386.3,23844.020764448964,1997.4650240241317
45.685845,13.88066,386.4,23849.413668819077,1988.6272054252913
45.685804,13.880677,386.5,23854.160065690005,2279.158823590842
45.68577,13.880698,386.6,23858.27761557844,2578.4464510208636
45.685741,13.880721,386.7,23861.964141070217,2470.8077909846907
45.685707,13.880755,386.8,23866.57593795076,4260.549146067933
45.685693,13.88077,386.9,23868.52044289928,4266.975520943743
45.685662,13.880802,387.0,23872.77028131874,2372.4039394583087
45.685628,13.880825,387.1,23876.951817041765,2232.3169663846784
45.685589,13.880854,387.2,23881.838625271106,3103.615197184263
45.685549,13.880878,387.4,23886.661343662003,3193.3180501793686
45.685515,13.880903,387.5,23890.911583693134,2316.204031639063
45.685482,13.880934,387.6,23895.30062013245,3420.4360233539774
45.685447,13.88096,387.8,23899.685301829475,3420.8982507814653
45.685415,13.880993,387.9,23904.070773216597,3629.454401242401
45.685383,13.881019,388.1,23908.162254181138,3676.4527511622873
45.685353,13.881048,388.2,23912.18751202794,3595.5496010094066
45.685322,13.881079,388.4,23916.392395182535,3648.414289961511
45.685293,13.881104,388.5,23920.15667630946,3596.142859340034
45.685259,13.88113,388.7,23924.44297116268,4587.30122476627
45.685228,13.881166,388.9,23928.881726723623,4498.116799483978
45.6852,13.881207,389.1,23933.33563313753,4623.96503765558
45.685173,13.881245,389.3,23937.54599228518,4680.045169436926
45.685141,13.881277,389.5,23941.886521425007,4712.085805442621
45.685114,13.881314,389.7,23946.042790000138,3572.9784181996365
45.685086,13.881355,389.8,23950.49670105518,3213.8153672414774
45.685048,13.881382,390.0,23955.21401973378,5055.686599902401
45.685023,13.88141,390.2,23958.743696478075,4371.497917216038
45.685002,13.881436,390.3,23961.831070625427,4428.975239997089
45.68499,13.881454,390.4,23963.763838078947,5371.52445953252
45.684979,13.881471,390.5,23965.56384067772,5443.529028260673
45.684967,13.881488,390.6,23967.441176353947,5354.932573762198
45.684956,13.881506,390.7,23969.298920489353,5354.932037631806
45.684944,13.881523,390.8,23971.176256547504,2607.339483591204
45.684933,13.88154,390.8,23972.976259942945,2607.3386821590248
45.684921,13.881557,390.9,23974.853596383116,5354.930234664062
45.68491,13.881575,391.0,23976.711341383805,5354.929697880289
45.684898,13.881592,391.1,23978.588678206364,5443.524910790438
45.684887,13.881609,391.2,23980.388682397934,5371.519247161632
45.684875,13.881627,391.3,23982.321451931584,2494.9499080932583
45.684864,13.881644,391.3,23984.12145652202,1524.9357776410761
45.684825,13.881679,391.6,23989.239877756474,5274.802668232587
45.684777,13.88173,391.9,23995.886894071722,5220.100524627924
45.684727,13.881779,392.3,24002.62480013451,5562.76240588777
45.684688,13.881827,392.6,24008.34401355002,4905.68765541575
45.684644,13.881885,392.9,24014.995111031574,5285.812485138013
45.684597,13.881937,393.3,24021.60040162947,5448.614512734639
45.684558,13.881993,393.6,24027.742886498127,5749.029659623557
45.684514,13.882039,394.0,24033.80145071683,5913.540683631436
45.684472,13.882081,394.3,24039.498417390838,5943.182153144517
45.684432,13.882133,394.7,24045.506752962443,6311.464028720366
45.684409,13.882188,395.0,24050.486211047846,6142.258382592263
45.684373,13.882222,395.3,24055.282043253745,6442.379226263438
45.684344,13.882263,395.6,24059.814411107196,5884.587014716817
45.684312,13.88228,395.8,24063.609806180935,5540.495661026216
45.684283,13.882296,396.0,24067.065702319782,5364.451124407788
45.684253,13.882327,396.2,24071.17995086147,7069.285004862468
45.684245,13.882339,396.3,24072.468471502423,6991.738141622045
45.684214,13.882385,396.5,24077.433462578574,4759.801918746234
45.684181,13.882436,396.8,24082.83351126402,4451.915903667032
45.684136,13.882486,397.0,24089.16786647479,3465.281091187717
45.684085,13.882555,397.3,24096.97107228136,3223.1870924384566
