Power (W),SOH (%)
0.0,2456.025
0.0,2454.7466
0.0,2453.4685
0.0,2452.19
0.0,2450.9114
0.0,2449.6345
0.0,2448.3586
0.0,2447.0823
0.0,2445.8066
0.0,2444.5347
0.0,2443.2603
0.0,2441.9856
0.0,2440.714
0.0,2439.443
0.0,2438.172
0.0,2436.9006
0.0,2435.632
0.0,2434.3623
0.0,2433.0942
0.0,2431.826
0.0,2430.558
0.0,2429.2905
0.0,2428.027
0.0,2426.7605
0.0,2425.4976
0.0,2424.2327
0.0,2422.969
0.0,2421.7083
0.0,2420.4465
0.0,2419.185
0.0,2417.9243
0.0,2416.6633
0.0,2415.404
0.0,2414.1458
0.0,2412.888
0.0,2411.6316
0.0,2410.3748
0.0,2409.117
0.0,2407.8645
0.0,2406.609
0.0,2405.354
0.0,2404.1
0.0,2402.8489
0.0,2401.5955
0.0,2400.3447
0.0,2399.0942
0.0,2397.8447
0.0,2396.596
0.0,2395.3467
0.0,2394.0996
0.0,2392.8499
0.0,2391.6038
0.0,2390.3577
0.0,2389.1118
0.0,2387.8677
0.0,2386.6216
0.0,2385.3794
0.0,2384.1375
0.0,2382.8928
0.0,2381.6514
0.0,2380.4097
0.0,2379.1702
0.0,2377.9312
0.0,2376.6914
0.0,2375.4539
0.0,2374.216
0.0,2372.978
0.0,2371.7415
0.0,2370.5066
0.0,2369.2712
0.0,2368.0354
0.0,2366.803
0.0,2365.5706
0.0,2364.3372
0.0,2363.1035
0.0,2361.8733
0.0,2360.6423
0.0,2359.4128
0.0,2358.183
0.0,2356.9546
0.0,2355.7258
0.0,2354.4983
0.0,2353.2715
0.0,2352.0454
0.0,2350.8198
0.0,2349.5957
0.0,2348.3706
0.0,2347.1467
0.0,2345.9236
0.0,2344.7007
0.0,2343.4775
0.0,2342.2578
0.0,2341.037
0.0,2339.8176
0.0,2338.5986
0.0,2337.3796
0.0,2336.161
0.0,2334.944
0.0,2333.727
0.0,2332.5122
0.0,2331.2964
0.0,2330.082
0.0,2328.8662
0.0,2327.654
0.0,2326.4402
0.0,2325.229
0.0,2324.0168
0.0,2322.8062
0.0,2321.5957
0.0,2320.3857
0.0,2319.177
0.0,2317.9673
0.0,2316.7607
0.0,2315.5535
0.0,2314.3455
0.0,2313.1409
0.0,2311.9363
0.0,2310.7305
0.0,2309.5261
0.0,2308.3213
0.0,2307.121
0.0,2305.917
0.0,2304.7158
0.0,2303.516
0.0,2302.316
0.0,2301.1147
0.0,2299.9165
0.0,2298.7183
0.0,2297.52
0.0,2296.322
0.0,2295.126
0.0,2293.9302
0.0,2292.7332
0.0,2291.5393
0.0,2290.3447
0.0,2289.153
0.0,2287.959
0.0,2286.767
0.0,2285.577
0.0,2284.3853
0.0,2283.1936
0.0,2282.0051
0.0,2280.8154
0.0,2279.6282
0.0,2278.438
0.0,2277.2522
0.0,2276.064
0.0,2274.8784
0.0,2273.6929
0.0,2272.5078
0.0,2271.3235
0.0,2270.1387
0.0,2268.9583
0.0,2267.7742
0.0,2266.5923
0.0,2265.4114
0.0,2264.2307
0.0,2263.0508
0.0,2261.8716
0.0,2260.6924
0.0,2259.5164
0.0,2258.337
0.0,2257.1619
0.0,2255.985
0.0,2254.8096
0.0,2253.634
0.0,2252.4597
0.0,2251.2861
0.0,2250.1133
0.0,2248.94
0.0,2247.7683
0.0,2246.5967
0.0,2245.4268
0.0,2244.2542
0.0,2243.0862
0.0,2241.9155
0.0,2240.7478
0.0,2239.581
0.0,2238.415
0.0,2237.2463
0.0,2236.0823
0.0,2234.9172
0.0,2233.752
0.0,2232.588
0.0,2231.4233
0.0,2230.2607
0.0,2229.099
0.0,2227.937
0.0,2226.7751
0.0,2225.6157
0.0,2224.4565
0.0,2223.2974
0.0,2222.1387
0.0,2220.981
0.0,2219.822
0.0,2218.6667
0.0,2217.5093
0.0,2216.3545
0.0,2215.1982
0.0,2214.0454
0.0,2212.892
0.0,2211.7393
0.0,2210.5862
0.0,2209.4336
0.0,2208.2837
0.0,2207.1301
0.0,2205.981
0.0,2204.831
0.0,2203.6824
0.0,2202.5322
0.0,2201.385
0.0,2200.239
0.0,2199.0916
0.0,2197.9456
0.0,2196.8
0.0,2195.6555
0.0,2194.5125
0.0,2193.369
0.0,2192.2249
0.0,2191.0823
0.0,2189.9404
0.0,2188.7996
0.0,2187.6592
0.0,2186.519
0.0,2185.379
0.0,2184.24
0.0,2183.1018
0.0,2181.9639
0.0,2180.8276
0.0,2179.6907
0.0,2178.5537
0.0,2177.4194
0.0,2176.2834
0.0,2175.151
0.0,2174.0166
0.0,2172.8833
0.0,2171.7522
0.0,2170.6199
0.0,2169.4878
0.0,2168.3755
0.0,2167.2727
0.0,2166.171
0.0,2165.0688
0.0,2163.9673
0.0,2162.8674
0.0,2161.768
0.0,2160.6685
0.0,2159.5698
0.0,2158.472
0.0,2157.3748
0.0,2156.2756
0.0,2155.1804
0.0,2154.0828
0.0,2152.989
0.0,2151.8936
0.0,2150.8
0.0,2149.7068
0.0,2148.6135
0.0,2147.5203
0.0,2146.4285
0.0,2145.3367
0.0,2144.2468
0.0,2143.156
0.0,2142.067
0.0,2140.9763
0.0,2139.8872
0.0,2138.7993
0.0,2137.7124
0.0,2136.6252
0.0,2135.5374
0.0,2134.4531
0.0,2133.3665
0.0,2132.2827
0.0,2131.198
0.0,2130.1155
0.0,2129.031
0.0,2127.9487
0.0,2126.865
0.0,2125.7854
0.0,2124.7046
0.0,2123.6228
0.0,2122.544
0.0,2121.4646
0.0,2120.3857
0.0,2119.3074
0.0,2118.229
0.0,2117.1516
0.0,2116.0747
0.0,2115.0002
0.0,2113.9246
0.0,2112.8489
0.0,2111.7744
0.0,2110.702
0.0,2109.6277
0.0,2108.5544
0.0,2107.482
0.0,2106.411
0.0,2105.3406
0.0,2104.2693
0.0,2103.1995
0.0,2102.1287
0.0,2101.06
0.0,2099.9912
0.0,2098.925
0.0,2097.8572
0.0,2096.7896
0.0,2095.7236
0.0,2094.6587
0.0,2093.593
0.0,2092.528
0.0,2091.4626
0.0,2090.3997
0.0,2089.3376
0.0,2088.276
0.0,2087.2124
0.0,2086.152
0.0,2085.0918
0.0,2084.031
0.0,2082.9717
0.0,2081.9104
0.0,2080.8523
0.0,2079.7957
0.0,2078.7363
0.0,2077.6794
0.0,2076.6243
0.0,2075.5664
0.0,2074.5115
0.0,2073.456
0.0,2072.402
0.0,2071.349
0.0,2070.2952
0.0,2069.2427
0.0,2068.1912
0.0,2067.139
0.0,2066.0874
0.0,2065.0366
0.0,2063.9875
0.0,2062.9358
0.0,2061.888
0.0,2060.84
0.0,2059.7925
0.0,2058.744
0.0,2057.6968
0.0,2056.6501
0.0,2055.6047
0.0,2054.559
0.0,2053.5146
0.0,2052.471
0.0,2051.4272
0.0,2050.3843
0.0,2049.3403
0.0,2048.3005
0.0,2047.259
0.0,2046.2164
0.0,2045.1765
0.0,2044.1367
0.0,2043.0964
0.0,2042.0569
0.0,2041.0181
0.0,2039.9818
0.0,2038.9424
0.0,2037.9076
0.0,2036.8717
0.0,2035.8352
0.0,2034.7994
0.0,2033.7638
0.0,2032.7302
0.0,2031.6967
0.0,2030.663
0.0,2029.6304
0.0,2028.5989
0.0,2027.5681
0.0,2026.5358
0.0,2025.506
0.0,2024.4758
0.0,2023.446
0.0,2022.416
0.0,2021.3884
0.0,2020.3612
0.0,2019.3342
0.0,2018.3057
0.0,2017.2799
0.0,2016.2548
0.0,2015.2296
0.0,2014.2026
0.0,2013.1802
0.0,2012.1555
0.0,2011.132
0.0,2010.1108
0.0,2009.0883
0.0,2008.0654
0.0,2007.0441
0.0,2006.0233
0.0,2005.0032
0.0,2003.9844
0.0,2002.9666
0.0,2001.9453
0.0,2000.9303
0.0,1999.9109
0.0,1998.8945
0.0,1997.8778
0.0,1996.8615
0.0,1995.8458
0.0,1994.8318
0.0,1993.8171
0.0,1992.8038
0.0,1991.7908
0.0,1990.7762
0.0,1989.765
0.0,1988.753
0.0,1987.7421
0.0,1986.7303
0.0,1985.7206
0.0,1984.7106
0.0,1983.7013
0.0,1982.6927
0.0,1981.6847
0.0,1980.6759
0.0,1979.6708
0.0,1978.6611
0.0,1977.6559
0.0,1976.6516
0.0,1975.6456
0.0,1974.6404
0.0,1973.6356
0.0,1972.633
0.0,1971.6298
0.0,1970.6277
0.0,1969.6241
0.0,1968.624
0.0,1967.6223
0.0,1966.621
0.0,1965.621
0.0,1964.6215
0.0,1963.6227
0.0,1962.624
0.0,1961.6266
0.0,1960.63
0.0,1959.6313
0.0,1958.6359
0.0,1957.6392
0.0,1956.6437
0.0,1955.6493
0.0,1954.6545
0.0,1953.6599
0.0,1952.667
0.0,1951.6748
0.0,1950.6816
0.0,1949.6901
0.0,1948.6975
0.0,1947.7075
0.0,1946.7173
0.0,1945.7275
0.0,1944.7365
0.0,1943.7489
0.0,1942.7594
0.0,1941.7714
0.0,1940.7847
0.0,1939.7982
0.0,1938.8107
0.0,1937.8254
0.0,1936.8376
0.0,1935.854
0.0,1934.8704
0.0,1933.8865
0.0,1932.9026
0.0,1931.9208
0.0,1930.9369
0.0,1929.9556
0.0,1928.9735
0.0,1927.9939
0.0,1927.0132
0.0,1926.033
0.0,1925.0525
0.0,1924.0739
0.0,1923.0957
0.0,1922.1176
0.0,1921.1403
0.0,1920.1631
0.0,1919.187
0.0,1918.2112
0.0,1917.236
0.0,1916.2603
0.0,1915.2858
0.0,1914.3123
0.0,1913.3385
0.0,1912.3655
0.0,1911.3931
0.0,1910.42
0.0,1909.4489
0.0,1908.478
0.0,1907.5089
0.0,1906.5375
0.0,1905.5684
0.0,1904.5984
0.0,1903.6312
0.0,1902.6619
0.0,1901.6951
0.0,1900.7277
0.0,1899.7615
0.0,1898.795
0.0,1897.83
0.0,1896.8657
0.0,1895.9016
0.0,1894.9366
0.0,1893.972
0.0,1893.0103
0.0,1892.047
0.0,1891.0856
0.0,1890.1224
0.0,1889.1626
0.0,1888.2004
0.0,1887.2411
0.0,1886.2811
0.0,1885.3224
0.0,1884.3635
0.0,1883.4043
0.0,1882.4478
0.0,1881.49
0.0,1880.5331
0.0,1879.577
0.0,1878.6205
0.0,1877.6658
0.0,1876.7106
0.0,1875.7567
0.0,1874.803
0.0,1873.8499
0.0,1872.8972
0.0,1871.9434
0.0,1870.9928
0.0,1870.0402
0.0,1869.089
0.0,1868.1383
0.0,1867.1888
0.0,1866.238
0.0,1865.2906
0.0,1864.341
0.0,1863.3932
0.0,1862.445
0.0,1861.499
0.0,1860.553
0.0,1859.6058
0.0,1858.6593
0.0,1857.7158
0.0,1856.7706
0.0,1855.826
0.0,1854.8823
0.0,1853.9406
0.0,1852.9958
0.0,1852.0536
0.0,1851.1118
0.0,1850.1704
0.0,1849.2292
0.0,1848.2887
0.0,1847.349
0.0,1846.4103
0.0,1845.4728
0.0,1844.5332
0.0,1843.5955
0.0,1842.6578
0.0,1841.7203
0.0,1840.7844
0.0,1839.8477
0.0,1838.9126
0.0,1837.9762
0.0,1837.0416
0.0,1836.1088
0.0,1835.1737
0.0,1834.2415
0.0,1833.3076
0.0,1832.3746
0.0,1831.4443
0.0,1830.5123
0.0,1829.5818
0.0,1828.651
0.0,1827.7208
0.0,1826.7928
0.0,1825.8622
0.0,1824.9338
0.0,1824.005
0.0,1823.0792
0.0,1822.1515
0.0,1821.2252
0.0,1820.2987
0.0,1819.3748
0.0,1818.4462
0.0,1817.523
0.0,1816.5988
0.0,1815.6755
0.0,1814.7521
0.0,1813.8297
0.0,1812.9061
0.0,1811.9856
0.0,1811.0632
0.0,1810.142
0.0,1809.2212
0.0,1808.3015
0.0,1807.3809
0.0,1806.4622
0.0,1805.5441
0.0,1804.626
0.0,1803.7087
0.0,1802.7909
0.0,1801.8744
0.0,1800.9573
0.0,1800.0421
0.0,1799.1268
0.0,1798.2113
0.0,1797.2965
0.0,1796.3826
0.0,1795.4697
0.0,1794.5571
0.0,1793.6431
0.0,1792.732
0.0,1791.8188
0.0,1790.9084
0.0,1789.9979
0.0,1789.0884
0.0,1788.1785
0.0,1787.2681
0.0,1786.3602
0.0,1785.4504
0.0,1784.5442
0.0,1783.6362
0.0,1782.7288
0.0,1781.8221
0.0,1780.9159
0.0,1780.0098
0.0,1779.1049
0.0,1778.1995
0.0,1777.2958
0.0,1776.3917
0.0,1775.489
0.0,1774.5854
0.0,1773.6832
0.0,1772.7809
0.0,1771.8804
0.0,1770.9784
0.0,1770.0786
0.0,1769.1787
0.0,1768.2777
0.0,1767.3788
0.0,1766.48
0.0,1765.5825
0.0,1764.6836
0.0,1763.7867
0.0,1762.8896
0.0,1761.9923
0.0,1761.0975
0.0,1760.2013
0.0,1759.3064
0.0,1758.411
0.0,1757.5166
0.0,1756.6255
0.0,1755.731
0.0,1754.8367
0.0,1753.9453
0.0,1753.0538
0.0,1752.1619
0.0,1751.2704
0.0,1750.3802
0.0,1749.4895
0.0,1748.6002
0.0,1747.7108
0.0,1746.8223
0.0,1745.9346
0.0,1745.0454
0.0,1744.158
0.0,1743.2715
0.0,1742.3855
0.0,1741.4987
0.0,1740.6123
0.0,1739.7285
0.0,1738.8434
0.0,1737.9595
0.0,1737.0762
0.0,1736.1919
0.0,1735.3097
0.0,1734.4263
0.0,1733.5447
0.0,1732.6628
0.0,1731.7817
0.0,1730.9005
0.0,1730.0214
0.0,1729.1409
0.0,1728.2612
0.0,1727.3827
0.0,1726.5043
0.0,1725.6256
0.0,1724.7482
0.0,1723.8717
0.0,1722.9955
0.0,1722.1187
0.0,1721.2428
0.0,1720.3678
0.0,1719.493
0.0,1718.618
0.0,1717.7438
0.0,1716.8715
0.0,1715.9974
0.0,1715.125
0.0,1714.2534
0.0,1713.3815
0.0,1712.5085
0.0,1711.6388
0.0,1710.7677
0.0,1709.8978
0.0,1709.029
0.0,1708.1592
0.0,1707.2902
0.0,1706.4227
0.0,1705.5544
0.0,1704.6876
0.0,1703.8201
0.0,1702.9539
0.0,1702.0878
0.0,1701.2236
0.0,1700.3572
0.0,1699.4928
0.0,1698.6283
0.0,1697.7638
0.0,1696.9009
0.0,1696.038
0.0,1695.1749
0.0,1694.313
0.0,1693.4513
0.0,1692.5906
0.0,1691.7294
0.0,1690.8693
0.0,1690.0089
0.0,1689.1501
0.0,1688.2921
0.0,1687.4321
0.0,1686.5745
0.0,1685.7174
0.0,1684.8594
0.0,1684.0032
0.0,1683.1467
0.0,1682.2913
0.0,1681.4337
0.0,1680.5796
0.0,1679.7247
0.0,1678.8706
0.0,1678.0168
0.0,1677.1632
0.0,1676.3112
0.0,1675.4581
0.0,1674.6061
0.0,1673.7543
0.0,1672.9034
0.0,1672.0532
0.0,1671.2024
0.0,1670.3522
0.0,1669.5026
0.0,1668.6537
0.0,1667.8047
0.0,1666.9568
0.0,1666.1088
0.0,1665.2628
0.0,1664.4148
0.0,1663.5684
0.0,1662.7233
0.0,1661.8773
0.0,1661.0325
0.0,1660.1868
0.0,1659.3435
0.0,1658.5001
0.0,1657.6555
0.0,1656.8126
0.0,1655.9697
0.0,1655.1288
0.0,1654.2865
0.0,1653.444
0.0,1652.6047
0.0,1651.7632
0.0,1650.9236
0.0,1650.0835
0.0,1649.245
0.0,1648.4062
0.0,1647.5687
0.0,1646.7306
0.0,1645.893
0.0,1645.0566
0.0,1644.219
0.0,1643.3828
0.0,1642.5469
0.0,1641.7126
0.0,1640.877
0.0,1640.0411
0.0,1639.2083
0.0,1638.3748
0.0,1637.5419
0.0,1636.7079
0.0,1635.8765
0.0,1635.0452
0.0,1634.2126
0.0,1633.3813
0.0,1632.5522
0.0,1631.7207
0.0,1630.8909
0.0,1630.0615
0.0,1629.233
0.0,1628.4037
0.0,1627.5757
0.0,1626.7484
0.0,1625.92
0.0,1625.0938
0.0,1624.2687
0.0,1623.4426
0.0,1622.6156
0.0,1621.79
0.0,1620.9661
0.0,1620.1415
0.0,1619.3179
0.0,1618.493
0.0,1617.6725
0.0,1616.8484
0.0,1616.026
0.0,1615.204
0.0,1614.3838
0.0,1613.5618
0.0,1612.741
0.0,1611.9209
0.0,1611.1017
0.0,1610.283
0.0,1609.4631
0.0,1608.645
0.0,1607.827
0.0,1607.0094
0.0,1606.1909
0.0,1605.3748
0.0,1604.5583
0.0,1603.7421
0.0,1602.9268
0.0,1602.112
0.0,1601.2968
0.0,1600.4827
0.0,1599.6686
0.0,1598.8547
0.0,1598.0419
0.0,1597.2283
0.0,1596.4166
0.0,1595.6052
0.0,1594.7949
0.0,1593.9828
0.0,1593.1718
0.0,1592.3618
0.0,1591.5515
0.0,1590.7428
0.0,1589.9327
0.0,1589.1251
0.0,1588.3163
0.0,1587.5085
0.0,1586.702
0.0,1585.8954
0.0,1585.0879
0.0,1584.2823
0.0,1583.4769
0.0,1582.6707
0.0,1581.866
0.0,1581.0615
0.0,1580.2573
0.0,1579.4542
0.0,1578.6504
0.0,1577.848
0.0,1577.0452
0.0,1576.2439
0.0,1575.442
0.0,1574.6411
0.0,1573.8391
0.0,1573.0392
0.0,1572.2401
0.0,1571.44
0.0,1570.6406
0.0,1569.8416
0.0,1569.0433
0.0,1568.2458
0.0,1567.4478
0.0,1566.6504
0.0,1565.855
0.0,1565.0571
0.0,1564.2622
0.0,1563.4661
0.0,1562.6718
0.0,1561.877
0.0,1561.0825
0.0,1560.2891
0.0,1559.4952
0.0,1558.7018
0.0,1557.9094
0.0,1557.1171
0.0,1556.3245
0.0,1555.5328
0.0,1554.7424
0.0,1553.9503
0.0,1553.1611
0.0,1552.3713
0.0,1551.5824
0.0,1550.7932
0.0,1550.0038
0.0,1549.2162
0.0,1548.4281
0.0,1547.6411
0.0,1546.8534
0.0,1546.0669
0.0,1545.2806
0.0,1544.4946
0.0,1543.7086
0.0,1542.9247
0.0,1542.1399
0.0,1541.3542
0.0,1540.572
0.0,1539.7877
0.0,1539.0046
0.0,1538.2217
0.0,1537.4398
0.0,1536.6584
0.0,1535.877
0.0,1535.0958
0.0,1534.3148
0.0,1533.5349
0.0,1532.7555
0.0,1531.9752
0.0,1531.1976
0.0,1530.4169
0.0,1529.6407
0.0,1528.8611
0.0,1528.0841
0.0,1527.3063
0.0,1526.5298
0.0,1525.7535
0.0,1524.9773
0.0,1524.202
0.0,1523.4265
0.0,1522.6516
0.0,1521.8776
0.0,1521.1027
0.0,1520.3293
0.0,1519.5555
0.0,1518.7838
0.0,1518.011
0.0,1517.2389
0.0,1516.4685
0.0,1515.6969
0.0,1514.9264
0.0,1514.1567
0.0,1513.3856
0.0,1512.6157
0.0,1511.8474
0.0,1511.0775
0.0,1510.309
0.0,1509.5406
0.0,1508.7734
0.0,1508.0056
0.0,1507.2384
0.0,1506.4722
0.0,1505.7067
0.0,1504.9413
0.0,1504.1753
0.0,1503.4111
0.0,1502.6458
0.0,1501.8826
0.0,1501.1174
0.0,1500.3546
0.0,1499.591
0.0,1498.8286
0.0,1498.0676
0.0,1497.3049
0.0,1496.543
0.0,1495.7825
0.0,1495.0216
0.0,1494.2605
0.0,1493.5013
0.0,1492.7406
0.0,1491.982
0.0,1491.2244
0.0,1490.465
0.0,1489.7073
0.0,1488.9495
0.0,1488.1926
0.0,1487.4343
0.0,1486.679
0.0,1485.9229
0.0,1485.167
0.0,1484.4121
0.0,1483.6575
0.0,1482.9028
0.0,1482.1472
0.0,1481.3953
0.0,1480.6411
0.0,1479.888
0.0,1479.1353
0.0,1478.3832
0.0,1477.6316
0.0,1476.8798
0.0,1476.128
0.0,1475.3782
0.0,1474.6277
0.0,1473.878
0.0,1473.1283
0.0,1472.3787
0.0,1471.6301
0.0,1470.8821
0.0,1470.1333
0.0,1469.3862
0.0,1468.6389
0.0,1467.8922
0.0,1467.1445
0.0,1466.3997
0.0,1465.6536
0.0,1464.9081
0.0,1464.1633
0.0,1463.4181
0.0,1462.6731
0.0,1461.9309
0.0,1461.187
0.0,1460.4432
0.0,1459.7012
0.0,1458.9594
0.0,1458.2161
0.0,1457.4755
0.0,1456.7346
0.0,1455.9921
0.0,1455.2523
0.0,1454.512
0.0,1453.773
0.0,1453.0332
0.0,1452.2944
0.0,1451.5557
0.0,1450.8173
0.0,1450.0804
0.0,1449.3422
0.0,1448.6049
0.0,1447.8685
0.0,1447.1321
0.0,1446.3959
0.0,1445.6604
0.0,1444.9252
0.0,1444.1906
0.0,1443.4565
0.0,1442.7222
0.0,1441.9885
0.0,1441.255
0.0,1440.5212
0.0,1439.7891
0.0,1439.0575
0.0,1438.3246
0.0,1437.5939
0.0,1436.8627
0.0,1436.1316
0.0,1435.4012
0.0,1434.671
0.0,1433.9417
0.0,1433.212
0.0,1432.4833
0.0,1431.756
0.0,1431.0262
0.0,1430.2988
0.0,1429.5715
0.0,1428.8456
0.0,1428.1173
0.0,1427.3916
0.0,1426.6665
0.0,1425.9404
0.0,1425.2155
0.0,1424.4897
0.0,1423.765
0.0,1423.042
0.0,1422.3177
0.0,1421.5947
0.0,1420.8717
0.0,1420.1492
0.0,1419.4268
0.0,1418.705
0.0,1417.9833
0.0,1417.2625
0.0,1416.5415
0.0,1415.822
0.0,1415.1005
0.0,1414.3807
0.0,1413.6619
0.0,1412.9423
0.0,1412.2238
0.0,1411.5061
0.0,1410.7886
0.0,1410.0703
0.0,1409.3533
0.0,1408.6357
0.0,1407.9199
0.0,1407.2045
0.0,1406.4882
0.0,1405.7736
0.0,1405.0587
0.0,1404.3435
0.0,1403.6299
0.0,1402.9161
0.0,1402.2018
0.0,1401.4897
0.0,1400.7766
0.0,1400.0645
0.0,1399.3514
0.0,1398.6405
0.0,1397.9297
0.0,1397.2179
0.0,1396.5076
0.0,1395.7976
0.0,1395.0876
0.0,1394.3774
0.0,1393.668
0.0,1392.9597
0.0,1392.252
0.0,1391.5431
0.0,1390.8357
0.0,1390.1282
0.0,1389.4218
0.0,1388.7139
0.0,1388.0078
0.0,1387.3024
0.0,1386.5968
0.0,1385.8918
0.0,1385.1865
0.0,1384.4827
0.0,1383.7786
0.0,1383.0752
0.0,1382.3707
0.0,1381.6687
0.0,1380.9653
0.0,1380.2626
0.0,1379.5604
0.0,1378.8604
0.0,1378.1594
0.0,1377.4579
0.0,1376.7576
0.0,1376.0565
0.0,1375.3577
0.0,1374.6575
0.0,1373.959
0.0,1373.26
0.0,1372.5613
0.0,1371.8632
0.0,1371.1661
0.0,1370.4673
0.0,1369.7699
0.0,1369.0743
0.0,1368.3785
0.0,1367.682
0.0,1366.9865
0.0,1366.2906
0.0,1365.597
0.0,1364.9009
0.0,1364.2078
0.0,1363.5142
0.0,1362.8208
0.0,1362.1276
0.0,1361.4352
0.0,1360.7426
0.0,1360.0503
0.0,1359.358
0.0,1358.6672
0.0,1357.9766
0.0,1357.285
0.0,1356.5948
0.0,1355.9045
0.0,1355.2157
0.0,1354.5258
0.0,1353.8376
0.0,1353.1493
0.0,1352.4613
0.0,1351.7731
0.0,1351.0864
0.0,1350.3983
0.0,1349.7117
0.0,1349.0244
0.0,1348.3395
0.0,1347.6533
0.0,1346.968
0.0,1346.2828
0.0,1345.5979
0.0,1344.9137
0.0,1344.2295
0.0,1343.5463
0.0,1342.8625
0.0,1342.1802
0.0,1341.4971
0.0,1340.815
0.0,1340.1322
0.0,1339.4515
0.0,1338.77
0.0,1338.0902
0.0,1337.4095
0.0,1336.7291
0.0,1336.0488
0.0,1335.3696
0.0,1334.6903
0.0,1334.011
0.0,1333.3326
0.0,1332.6548
0.0,1331.9768
0.0,1331.3
0.0,1330.6222
0.0,1329.9462
0.0,1329.2692
0.0,1328.5985
0.0,1327.9368
0.0,1327.2726
0.0,1326.6117
0.0,1325.9502
0.0,1325.2893
0.0,1324.6287
0.0,1323.9679
0.0,1323.3077
0.0,1322.6481
0.0,1321.9888
0.0,1321.329
0.0,1320.6699
0.0,1320.0117
0.0,1319.3524
0.0,1318.6954
0.0,1318.0377
0.0,1317.381
0.0,1316.7234
0.0,1316.0675
0.0,1315.4106
0.0,1314.7551
0.0,1314.0986
0.0,1313.4441
0.0,1312.7885
0.0,1312.1339
0.0,1311.4802
0.0,1310.8265
0.0,1310.1725
0.0,1309.5189
0.0,1308.8665
0.0,1308.2128
0.0,1307.5599
0.0,1306.909
0.0,1306.2572
0.0,1305.6056
0.0,1304.9543
0.0,1304.3029
0.0,1303.6523
0.0,1303.0026
0.0,1302.3535
0.0,1301.7039
0.0,1301.0544
0.0,1300.4069
0.0,1299.758
0.0,1299.1097
0.0,1298.4618
0.0,1297.8135
0.0,1297.1671
0.0,1296.5195
0.0,1295.8734
0.0,1295.2266
0.0,1294.5812
0.0,1293.9357
0.0,1293.2902
0.0,1292.6462
0.0,1292.001
0.0,1291.3566
0.0,1290.712
0.0,1290.0695
0.0,1289.426
0.0,1288.7827
0.0,1288.1407
0.0,1287.4983
0.0,1286.8553
0.0,1286.2142
0.0,1285.5724
0.0,1284.9315
0.0,1284.2902
0.0,1283.6509
0.0,1283.0103
0.0,1282.3702
0.0,1281.7299
0.0,1281.0914
0.0,1280.453
0.0,1279.8141
0.0,1279.176
0.0,1278.5383
0.0,1277.9015
0.0,1277.264
0.0,1276.6265
0.0,1275.9899
0.0,1275.3538
0.0,1274.7174
0.0,1274.0815
0.0,1273.447
0.0,1272.8118
0.0,1272.1765
0.0,1271.543
0.0,1270.9086
0.0,1270.2748
0.0,1269.6407
0.0,1269.0076
0.0,1268.375
0.0,1267.7426
0.0,1267.11
0.0,1266.479
0.0,1265.8473
0.0,1265.2163
0.0,1264.5846
0.0,1263.9536
0.0,1263.3245
0.0,1262.6945
0.0,1262.0641
0.0,1261.4354
0.0,1260.8059
0.0,1260.1776
0.0,1259.5488
0.0,1258.9209
0.0,1258.2924
0.0,1257.666
0.0,1257.0387
0.0,1256.4113
0.0,1255.7844
0.0,1255.1583
0.0,1254.532
0.0,1253.9075
0.0,1253.2816
0.0,1252.6578
0.0,1252.0327
0.0,1251.408
0.0,1250.7837
0.0,1250.1608
0.0,1249.537
0.0,1248.9133
0.0,1248.2914
0.0,1247.6686
0.0,1247.0457
0.0,1246.4242
0.0,1245.8027
0.0,1245.1805
0.0,1244.5613
0.0,1243.9393
0.0,1243.3191
0.0,1242.6993
0.0,1242.08
0.0,1241.4604
0.0,1240.8413
0.0,1240.2216
0.0,1239.6044
0.0,1238.9861
0.0,1238.3684
0.0,1237.7505
0.0,1237.1337
0.0,1236.5167
0.0,1235.8998
0.0,1235.2836
0.0,1234.6678
0.0,1234.0515
0.0,1233.4368
0.0,1232.8208
0.0,1232.2072
0.0,1231.5925
0.0,1230.9777
0.0,1230.3639
0.0,1229.751
0.0,1229.1378
0.0,1228.5248
0.0,1227.9122
0.0,1227.3003
0.0,1226.6874
0.0,1226.076
0.0,1225.4644
0.0,1224.8533
0.0,1224.2429
0.0,1223.632
0.0,1223.0216
0.0,1222.4124
0.0,1221.8021
0.0,1221.1932
0.0,1220.5846
0.0,1219.9756
0.0,1219.3666
0.0,1218.7585
0.0,1218.1511
0.0,1217.5438
0.0,1216.9364
0.0,1216.3301
0.0,1215.7229
0.0,1215.1171
0.0,1214.5109
0.0,1213.9052
0.0,1213.3
0.0,1212.6943
0.0,1212.09
0.0,1211.4867
0.0,1210.8813
0.0,1210.2776
0.0,1209.6752
0.0,1209.0712
0.0,1208.4675
0.0,1207.865
0.0,1207.2638
0.0,1206.66
0.0,1206.0602
0.0,1205.4589
0.0,1204.8564
0.0,1204.2561
0.0,1203.6554
0.0,1203.0552
0.0,1202.4562
0.0,1201.8557
0.0,1201.256
0.0,1200.6577
0.0,1200.0585
0.0,1199.4606
0.0,1198.8619
0.0,1198.264
0.0,1197.6661
0.0,1197.0695
0.0,1196.4733
0.0,1195.8757
0.0,1195.2797
0.0,1194.6829
0.0,1194.0879
0.0,1193.4923
0.0,1192.8969
0.0,1192.3022
0.0,1191.7076
0.0,1191.1132
